id,name,host_id,neighbourhood_cleansed,property_type,room_type,square_feet,availability_30,review_scores_value,price
9273395,"Spectacular Beacon Hill 1 bedroom",814298,"Beacon Hill","Apartment","Entire home/apt",,2,9,"210.00"
10945774,"Historic Beacon Hill Studio Apt.",51673899,"Beacon Hill","Apartment","Entire home/apt",,19,10,"129.00"
13993185,"Adorable Beacon Hill One Bedroom",83554697,"Beacon Hill","Apartment","Entire home/apt",,5,10,"200.00"
9274587,"Spectacular Beacon Hill 1 bedroom",1444340,"Beacon Hill","Apartment","Entire home/apt",,3,9,"229.00"
6554785,"Apartment close to everything!",28123912,"Beacon Hill","Apartment","Entire home/apt",,2,10,"160.00"
2998554,"Penthouse w/ a deck in Beacon Hill",3462813,"Beacon Hill","Apartment","Entire home/apt",,4,9,"135.00"
4359160,"north slope studio in boston proper",324630,"Beacon Hill","Apartment","Entire home/apt",,0,8,"99.00"
3392423,"Room in penthouse apt /Beacon Hill",3462813,"Beacon Hill","Apartment","Private room",,1,9,"115.00"
14074739,"The Red Brick Road",17887117,"Beacon Hill","Apartment","Entire home/apt",,7,10,"175.00"
4489490,"Charles St, Studio Apt, Boston #31",20857768,"Beacon Hill","Apartment","Entire home/apt",,13,9,"229.00"
508017,"Beautiful Studio in Beacon Hill",2503703,"Beacon Hill","Apartment","Entire home/apt",,3,9,"199.00"
8170181,"Gorgeous Beacon Hill Apartment",26303242,"Beacon Hill","Apartment","Entire home/apt",,0,9,"200.00"
3068453,"Large Studio in Theater District",2356643,"Downtown","Apartment","Entire home/apt",,1,8,"133.00"
9934771,"Beautiful apt. in downtown Boston",15035971,"Downtown","Apartment","Entire home/apt",,0,,"120.00"
2821825,"[1852-2C]2BRs in Downtown Boston",25188,"Downtown","Apartment","Entire home/apt",,29,10,"329.00"
21891,"[1168-2NH]Lux 2BR - Downtown Boston",25188,"Downtown","Apartment","Entire home/apt",,29,9,"349.00"
13686161,"Chic 1BR in Downtown Boston",12243051,"Downtown","Apartment","Entire home/apt",,9,,"209.00"
4759640,"Cute studio in Boston Backbay!",24559114,"Downtown","Apartment","Entire home/apt",,0,10,"200.00"
4021522,"[1852-N]Lux 2BR - Downtown Boston",25188,"Downtown","Apartment","Entire home/apt",,29,10,"329.00"
9905304,"Great Downtown Apt",22591136,"Downtown","Apartment","Entire home/apt",,4,10,"375.00"
3182652,"Unique Penthouse in Central Boston",2555135,"Downtown","Apartment","Entire home/apt",,0,9,"350.00"
10742655,"1 minute walk to subway station",16938558,"Downtown","Apartment","Private room",,30,9,"70.00"
13926201,"MIT ROOM",82576049,"Downtown","Apartment","Private room",,0,,"10.00"
3653207,"Back Bay/Downtown Beautiful, Convenient 1 Bedroom",18477814,"Downtown","Apartment","Entire home/apt",,25,8,"250.00"
7240775,"[1909-2] 2BR -The Victor-North End",25188,"Downtown","Apartment","Entire home/apt",,0,10,"329.00"
14421910,"2-BR Condo 0.4 Miles to Boston's North End AN2",4962900,"Downtown","Apartment","Entire home/apt",,30,,"119.00"
11357756,"FALL SPECIALS, 20% off sept&Oct",56359408,"Downtown","Apartment","Entire home/apt",,29,,"202.00"
12211821,"Fab Dwntwn Studio Theater & Common",5618949,"Downtown","Apartment","Entire home/apt",,4,8,"158.00"
2747654,"Nice Furnished Apt by Theater Distr",2356643,"Downtown","Apartment","Entire home/apt",,0,8,"150.00"
13081090,"Sleek 2BR in Downtown Boston",12243051,"Downtown","Loft","Entire home/apt",,9,10,"279.00"
13216268,"Lux 3 floor penthouse with roof deck in Downtown",22304512,"Downtown","Loft","Entire home/apt",,0,9,"500.00"
7838961,"[1852-1NE]Elegant 1BR - Downtown Boston",25188,"Downtown","Apartment","Entire home/apt",,29,,"269.00"
1240598,"Downtown Studio Theater Dist Common",2356643,"Downtown","Apartment","Entire home/apt",,0,8,"152.00"
8799256,"A View of Boston Common",43959997,"Downtown","Apartment","Entire home/apt",,5,9,"295.00"
4924009,"Small Studio by Theater District",2356643,"Downtown","Apartment","Entire home/apt",,2,8,"128.00"
12069214,"Downtown - Boston Common view",757253,"Downtown","Apartment","Entire home/apt",,3,10,"220.00"
497810,"LOCATION, LOCATION, LOCATION",2329611,"Downtown","Apartment","Entire home/apt",1200,1,9,"334.00"
12365454,"2 bed,1 bath in the Heart of Boston",11272292,"Downtown","Apartment","Entire home/apt",,3,10,"290.00"
9299923,"Beacon Hill 1BR near Downtown",12243051,"Downtown","Condominium","Entire home/apt",,1,9,"139.00"
12898806,"Longfellow Place, Lux 1 Bd West End/Beacon Hill",22541573,"Downtown","Apartment","Entire home/apt",,20,,"220.00"
14335782,"ROADTRIP!!! NE/New England!",87226338,"Downtown","Camper/RV","Entire home/apt",,4,,"60.00"
6741968,"Prestigous Beacon Hill loft apt.",28662502,"Downtown","Apartment","Entire home/apt",,0,9,"239.00"
4275846,"Boston Studio Across from Majestic",2356643,"Downtown","Apartment","Entire home/apt",,1,8,"150.00"
